job_id,job_title,company,location,experience_level,work_type,salary_usd,skills,year,month,posted_date
2738,Machine Learning Engineer,Meta,"Austin, TX",Entry,Hybrid,100151.0,"Data Engineering, AWS, Power BI, Spark, NumPy, NLP, Kubernetes",2023,10,2023-10-20
2739,LLM Engineer,IBM,"Pune, India",Senior,Remote,59218.0,"Python, PyTorch, Feature Engineering, Transformers",2025,5,2025-05-12
2740,AI Product Manager,DeepMind,"Pune, India",Mid,Remote,38339.0,"AWS, Hadoop, PyTorch, Kubernetes, Spark, FastAPI, Tableau",2023,6,2023-06-24
2741,Data Scientist,Google,"Hyderabad, India",Entry,Remote,24455.0,"Hadoop, A/B Testing, Git, Kubernetes, LLM",2023,1,2023-01-27
2742,MLOps Engineer,Samsung,"Bengaluru, India",Entry,Hybrid,25359.0,"Git, Computer Vision, SQL, GCP, Airflow, Linux, LLM, Transformers",2024,12,2024-12-15
2743,Computer Vision Engineer,Snowflake,"Toronto, Canada",Entry,Onsite,,"Scala, R, TensorFlow",2024,1,2024-01-14
2744,Machine Learning Engineer,TCS,"Boston, MA",Mid,Remote,142121.0,"Kubernetes, Transformers, Python",2023,4,2023-04-03
2745,AI Engineer,Google,"Seattle, WA",Entry,Onsite,65640.0,"Kubernetes, FastAPI, Spark, Transformers, Machine Learning, PyTorch",2025,1,2025-01-18
2746,AI Engineer,Google,"Hyderabad, India",Senior,Remote,45027.0,"TensorFlow, Feature Engineering, Airflow, Git, Data Engineering",2024,5,2024-05-06
2747,Machine Learning Engineer,Google,"San Francisco, CA",Entry,Onsite,98985.0,"Power BI, Airflow, Python, A/B Testing",2023,8,2023-08-06
2748,Data Scientist,JPMorgan,Singapore,Entry,Onsite,71708.0,"NumPy, Kubernetes, Transformers, Scala, LLM, Pandas, Linux",2024,8,2024-08-11
2749,MLOps Engineer,Infosys,"New York, NY",Senior,Hybrid,158837.0,"Java, Kubernetes, Spark, Python, Scala, Feature Engineering, Hadoop",2024,8,2024-08-22
2750,NLP Engineer,DeepMind,"Berlin, Germany",Mid,Hybrid,121152.0,"A/B Testing, LLM, NLP",2022,10,2022-10-07
2751,MLOps Engineer,Wipro,"Chicago, IL",Mid,Onsite,143826.0,"PyTorch, Hadoop, scikit-learn, Linux",2025,3,2025-03-17
2752,AI Engineer,Airbnb,"Boston, MA",Senior,Remote,198226.0,"Python, FastAPI, Azure, AWS, Docker, scikit-learn, Spark, GCP",2022,8,2022-08-11
2753,AI Research Scientist,HCL Technologies,"San Francisco, CA",Entry,Remote,,"Kubernetes, MLOps, Git, Docker, FastAPI, Transformers",2023,2,2023-02-17
2754,Machine Learning Engineer,HCL Technologies,"Berlin, Germany",Mid,Remote,130789.0,"Pandas, Spark, Transformers, GCP, AWS, Computer Vision, Kubernetes",2023,5,2023-05-21
2755,Data Scientist,TCS,"Pune, India",Lead,Remote,,"FastAPI, NumPy, Transformers, Spark, Data Engineering, Computer Vision",2024,5,2024-05-18
2756,NLP Engineer,HCL Technologies,"Austin, TX",Lead,Remote,182728.0,"Kubernetes, scikit-learn, Statistics",2024,10,2024-10-28
2757,MLOps Engineer,Google,"Los Angeles, CA",Mid,Remote,121580.0,"A/B Testing, AWS, Tableau, Linux",2024,3,2024-03-07
2758,NLP Engineer,Nvidia,"Seattle, WA",Lead,Onsite,175619.0,"PyTorch, Docker, Scala, FastAPI, Computer Vision, scikit-learn, Power BI",2024,1,2024-01-15
2759,Machine Learning Engineer,Airbnb,"Hyderabad, India",Mid,Hybrid,32235.0,"Statistics, Docker, FastAPI, Transformers",2024,6,2024-06-08
2760,AI Research Scientist,Airbnb,"San Francisco, CA",Lead,Hybrid,,"A/B Testing, Git, Hadoop, Kubernetes, Deep Learning, LLM, Docker",2024,5,2024-05-05
2761,Deep Learning Engineer,Wipro,"San Francisco, CA",Entry,Remote,106263.0,"Airflow, Hadoop, Azure",2023,7,2023-07-03
2762,Machine Learning Engineer,Databricks,"Chicago, IL",Mid,Remote,120343.0,"Git, Pandas, GCP, Azure",2025,1,2025-01-10
2763,Machine Learning Engineer,ByteDance,"San Francisco, CA",Entry,Onsite,106535.0,"PyTorch, Hadoop, GCP, FastAPI, NumPy, Airflow",2025,1,2025-01-17
2764,NLP Engineer,Apple,"San Francisco, CA",Senior,Remote,146672.0,"Linux, PyTorch, AWS, scikit-learn, Python, Transformers, LLM, NLP",2022,8,2022-08-18
2765,LLM Engineer,Wipro,"Bengaluru, India",Entry,Hybrid,29066.0,"R, FastAPI, Scala, A/B Testing, Spark, Airflow",2024,4,2024-04-28
2766,AI Engineer,TCS,"Boston, MA",Mid,Remote,143346.0,"PyTorch, Azure, Power BI, Java, Computer Vision",2024,12,2024-12-09
2767,Data Scientist,TCS,"Hyderabad, India",Entry,Remote,23201.0,"Azure, Transformers, NumPy, NLP, Computer Vision, FastAPI",2022,10,2022-10-24
2768,Deep Learning Engineer,Amazon,"Seattle, WA",Senior,Onsite,,"NumPy, Machine Learning, LLM, Scala",2024,12,2024-12-26
2769,Machine Learning Engineer,Google,"Austin, TX",Entry,Remote,90238.0,"Python, Git, Data Engineering, Docker, Pandas, PyTorch",2024,2,2024-02-24
2770,NLP Engineer,Apple,"Los Angeles, CA",Mid,Remote,121271.0,"Statistics, Hadoop, Power BI, scikit-learn, Machine Learning, Spark",2025,10,2025-10-15
2771,Data Scientist,Amazon,"Seattle, WA",Mid,Remote,112354.0,"Kubernetes, Pandas, Scala, scikit-learn, SQL, Deep Learning",2023,6,2023-06-17
2772,MLOps Engineer,Salesforce,"Pune, India",Entry,Hybrid,21871.0,"Power BI, Deep Learning, LLM, FastAPI, R, AWS, TensorFlow",2024,12,2024-12-11
2773,MLOps Engineer,Google,"Bengaluru, India",Senior,Remote,,"Statistics, LLM, Linux, MLOps, Git, Kubernetes",2023,10,2023-10-01
2774,Machine Learning Engineer,Google,"Austin, TX",Mid,Remote,108446.0,"Scala, Git, R, Tableau, AWS, Kubernetes, MLOps, Hadoop",2025,2,2025-02-17
2775,LLM Engineer,TCS,Remote,Mid,Remote,131278.0,"LLM, Git, Data Engineering, A/B Testing, SQL, NumPy, Scala, scikit-learn",2025,7,2025-07-16
2776,Machine Learning Engineer,DeepMind,"Austin, TX",Entry,Remote,92911.0,"SQL, PyTorch, LLM, scikit-learn, TensorFlow, Spark, Hadoop",2025,1,2025-01-27
2777,MLOps Engineer,Meta,"Bengaluru, India",Mid,Hybrid,32241.0,"FastAPI, NLP, Spark",2025,1,2025-01-24
2778,LLM Engineer,Snowflake,"London, UK",Senior,Remote,173084.0,"Pandas, A/B Testing, Transformers, AWS, R",2024,11,2024-11-06
2779,Deep Learning Engineer,Infosys,"Bengaluru, India",Mid,Remote,38020.0,"Airflow, R, scikit-learn, Feature Engineering, TensorFlow, AWS, Java",2022,7,2022-07-17
2780,Data Analyst,Google,"Austin, TX",Mid,Hybrid,87563.0,"FastAPI, Deep Learning, LLM, TensorFlow, Hadoop",2024,12,2024-12-08
2781,AI Engineer,Nvidia,"San Francisco, CA",Senior,Remote,184249.0,"FastAPI, Computer Vision, Machine Learning",2023,10,2023-10-11
2782,AI Engineer,Amazon,"San Francisco, CA",Lead,Onsite,187171.0,"Docker, NumPy, Airflow, LLM, GCP, TensorFlow, Statistics",2023,3,2023-03-21
2783,Deep Learning Engineer,AMD,"Boston, MA",Senior,Remote,149561.0,"Git, R, LLM, Power BI, Hadoop, Statistics, Scala, FastAPI",2024,10,2024-10-14
2784,Deep Learning Engineer,Microsoft,"Boston, MA",Mid,Remote,119693.0,"PyTorch, Power BI, Azure, GCP, Statistics, Data Engineering",2025,3,2025-03-06
2785,NLP Engineer,Accenture,"Hyderabad, India",Mid,Remote,32742.0,"Computer Vision, MLOps, A/B Testing",2023,10,2023-10-23
2786,NLP Engineer,Microsoft,"Austin, TX",Lead,Onsite,185041.0,"Java, Linux, Hadoop",2024,11,2024-11-21
2787,Machine Learning Engineer,Uber,"Bengaluru, India",Mid,Remote,33849.0,"Docker, AWS, GCP, Python, Azure, NLP",2024,8,2024-08-07
2788,MLOps Engineer,OpenAI,"Boston, MA",Mid,Hybrid,100322.0,"Scala, LLM, Machine Learning, Python",2025,1,2025-01-27
2789,AI Product Manager,Google,"Berlin, Germany",Entry,Remote,84790.0,"MLOps, LLM, Scala, AWS",2025,5,2025-05-28
2790,Deep Learning Engineer,OpenAI,"Hyderabad, India",Mid,Hybrid,39137.0,"scikit-learn, FastAPI, Deep Learning, Computer Vision",2024,12,2024-12-25
2791,Machine Learning Engineer,ByteDance,"London, UK",Mid,Hybrid,142710.0,"scikit-learn, Java, FastAPI, A/B Testing, Machine Learning, Scala",2022,6,2022-06-07
2792,Computer Vision Engineer,ByteDance,"Toronto, Canada",Senior,Remote,155595.0,"Java, Deep Learning, Feature Engineering, R",2025,1,2025-01-26
2793,Data Analyst,DeepMind,"Boston, MA",Mid,Remote,78696.0,"LLM, A/B Testing, AWS, Power BI, TensorFlow, Transformers, Computer Vision, Deep Learning",2024,6,2024-06-19
2794,LLM Engineer,Apple,"New York, NY",Lead,Hybrid,192868.0,"AWS, Tableau, SQL",2025,8,2025-08-12
2795,Data Scientist,Palantir,"New York, NY",Senior,Hybrid,146644.0,"Power BI, scikit-learn, MLOps, Data Engineering",2025,6,2025-06-14
2796,AI Engineer,Microsoft,"Bengaluru, India",Entry,Onsite,,"Hadoop, PyTorch, NumPy, GCP, Power BI, Spark, Tableau, SQL",2024,2,2024-02-05
2797,Deep Learning Engineer,TCS,"Seattle, WA",Mid,Onsite,146208.0,"Machine Learning, Java, Pandas, Kubernetes, Hadoop",2024,3,2024-03-01
2798,Computer Vision Engineer,Google,"San Francisco, CA",Senior,Hybrid,131014.0,"Tableau, Deep Learning, Hadoop, GCP, NumPy, TensorFlow",2024,6,2024-06-15
2799,AI Engineer,OpenAI,"Los Angeles, CA",Lead,Onsite,,"Git, NLP, Transformers, scikit-learn, MLOps, Pandas, Statistics, A/B Testing",2025,3,2025-03-19
2800,Data Scientist,JPMorgan,Remote,Mid,Hybrid,119362.0,"Power BI, Transformers, Feature Engineering, Hadoop, FastAPI, Airflow, Azure, GCP",2022,4,2022-04-18
2801,LLM Engineer,Nvidia,Remote,Entry,Hybrid,102972.0,"Deep Learning, NumPy, Pandas",2025,12,2025-12-15
2802,LLM Engineer,Microsoft,"New York, NY",Senior,Onsite,235853.0,"GCP, Git, Python, Computer Vision, Statistics",2022,11,2022-11-15
2803,Machine Learning Engineer,OpenAI,Remote,Mid,Remote,138791.0,"Scala, R, TensorFlow",2025,8,2025-08-05
2804,Machine Learning Engineer,Microsoft,Singapore,Lead,Onsite,182235.0,"Azure, NLP, Machine Learning, Deep Learning, Python, Git, Statistics, LLM",2024,8,2024-08-14
2805,AI Product Manager,Salesforce,"Amsterdam, Netherlands",Mid,Hybrid,122777.0,"Power BI, Java, Spark, Git, NumPy",2024,1,2024-01-15
2806,MLOps Engineer,Stripe,"Bengaluru, India",Mid,Hybrid,26173.0,"R, Statistics, GCP, FastAPI, A/B Testing",2022,5,2022-05-13
2807,NLP Engineer,Amazon,"Seattle, WA",Mid,Hybrid,122998.0,"scikit-learn, Tableau, Linux",2025,11,2025-11-18
2808,LLM Engineer,ByteDance,"Hyderabad, India",Entry,Remote,25389.0,"Linux, Computer Vision, PyTorch, Scala, Deep Learning, Kubernetes, NLP",2025,3,2025-03-19
2809,NLP Engineer,Nvidia,"Toronto, Canada",Entry,Remote,99553.0,"Java, PyTorch, TensorFlow, Statistics, Kubernetes, Power BI",2022,1,2022-01-28
2810,Machine Learning Engineer,Apple,"San Francisco, CA",Mid,Onsite,124416.0,"Python, TensorFlow, SQL, Java, Feature Engineering, Statistics, scikit-learn, R",2025,1,2025-01-15
2811,Data Scientist,Adobe,"Seattle, WA",Mid,Onsite,113585.0,"Spark, LLM, R, Docker, Computer Vision, Linux, GCP, Git",2024,10,2024-10-21
2812,Data Analyst,Airbnb,"Seattle, WA",Mid,Hybrid,76485.0,"Git, R, Machine Learning, Scala, Spark",2023,4,2023-04-01
2813,AI Engineer,Microsoft,"Bengaluru, India",Senior,Hybrid,56432.0,"AWS, Pandas, Machine Learning, PyTorch, TensorFlow, Data Engineering, Statistics, Transformers",2022,6,2022-06-20
2814,Data Scientist,Wipro,Remote,Entry,Hybrid,79992.0,"AWS, Transformers, Data Engineering",2024,12,2024-12-27
2815,LLM Engineer,Wipro,"New York, NY",Senior,Remote,217448.0,"Data Engineering, FastAPI, Feature Engineering, GCP, Linux, Azure, SQL",2025,7,2025-07-27
2816,Machine Learning Engineer,Wipro,Remote,Mid,Onsite,146213.0,"GCP, LLM, SQL",2024,10,2024-10-20
2817,NLP Engineer,IBM,"New York, NY",Mid,Remote,131384.0,"GCP, SQL, NLP, Power BI, R, Azure, Computer Vision, Deep Learning",2025,10,2025-10-22
2818,Data Scientist,Snowflake,"Bengaluru, India",Mid,Remote,33683.0,"Git, Hadoop, Kubernetes, Data Engineering, Python, Java",2023,5,2023-05-18
2819,Machine Learning Engineer,Apple,"New York, NY",Senior,Remote,178242.0,"Java, FastAPI, PyTorch, Kubernetes, Spark, Scala",2024,8,2024-08-16
2820,Machine Learning Engineer,Microsoft,"Bengaluru, India",Lead,Hybrid,44595.0,"MLOps, TensorFlow, Spark, SQL, Feature Engineering, Machine Learning, Power BI",2025,8,2025-08-11
2821,NLP Engineer,Meta,"Austin, TX",Senior,Onsite,153388.0,"Python, Azure, FastAPI, Git",2024,9,2024-09-16
2822,Machine Learning Engineer,Tesla,"New York, NY",Senior,Hybrid,187461.0,"Git, Transformers, scikit-learn, Feature Engineering",2022,7,2022-07-10
2823,LLM Engineer,Nvidia,"Amsterdam, Netherlands",Senior,Remote,177204.0,"LLM, Transformers, Spark, R, AWS, Git, Deep Learning, Feature Engineering",2024,5,2024-05-26
2824,Data Scientist,Accenture,"London, UK",Mid,Onsite,95774.0,"MLOps, FastAPI, PyTorch, Computer Vision, Scala",2024,2,2024-02-25
2825,Computer Vision Engineer,Accenture,"Seattle, WA",Mid,Onsite,129679.0,"Pandas, Machine Learning, Transformers, Feature Engineering",2024,12,2024-12-14
2826,LLM Engineer,Google,"Austin, TX",Senior,Onsite,214700.0,"Python, GCP, Azure, TensorFlow, Linux, Statistics, Computer Vision",2023,6,2023-06-23
2827,Machine Learning Engineer,TCS,"Seattle, WA",Lead,Remote,238202.0,"LLM, Pandas, Git, NLP, Java, Computer Vision, Linux, A/B Testing",2025,10,2025-10-05
2828,Data Scientist,Snowflake,"Toronto, Canada",Entry,Onsite,82580.0,"PyTorch, scikit-learn, Machine Learning, Kubernetes, Linux, Data Engineering",2025,12,2025-12-16
2829,AI Research Scientist,Baidu,"Bengaluru, India",Mid,Hybrid,44923.0,"GCP, Kubernetes, Tableau",2025,12,2025-12-28
2830,Computer Vision Engineer,Salesforce,"Austin, TX",Senior,Hybrid,159416.0,"Kubernetes, Java, Git, Statistics, Feature Engineering, Spark",2025,5,2025-05-16
2831,AI Engineer,Accenture,"Mumbai, India",Lead,Hybrid,45218.0,"Azure, Pandas, Tableau",2024,8,2024-08-25
2832,AI Research Scientist,Amazon,"Chicago, IL",Senior,Onsite,163587.0,"Docker, AWS, Tableau",2022,12,2022-12-06
2833,Data Analyst,Infosys,"San Francisco, CA",Senior,Remote,125642.0,"AWS, Pandas, Hadoop, scikit-learn, Statistics, MLOps",2025,2,2025-02-17
2834,AI Engineer,Apple,"Seattle, WA",Senior,Hybrid,,"Scala, Hadoop, Deep Learning, Power BI, Python",2022,4,2022-04-12
2835,AI Engineer,Google,Singapore,Entry,Remote,91497.0,"GCP, Transformers, LLM, Linux, R, Python",2024,8,2024-08-19
2836,NLP Engineer,Airbnb,"Austin, TX",Mid,Hybrid,119731.0,"Linux, MLOps, Deep Learning, NLP, Machine Learning, Git, NumPy",2025,1,2025-01-17
2837,AI Engineer,JPMorgan,"Boston, MA",Mid,Remote,160318.0,"Azure, LLM, Data Engineering, GCP, SQL, scikit-learn, R, Power BI",2025,9,2025-09-06
2838,Data Scientist,Stripe,"Berlin, Germany",Mid,Remote,,"Statistics, Airflow, Feature Engineering, R, Data Engineering, scikit-learn, NLP",2024,2,2024-02-13
2839,Data Scientist,Google,Remote,Mid,Remote,145872.0,"Airflow, Docker, Java, Python",2023,4,2023-04-23
2840,Computer Vision Engineer,Apple,"San Francisco, CA",Senior,Remote,163567.0,"R, Statistics, Deep Learning, Transformers, TensorFlow, Azure, Airflow, Computer Vision",2023,11,2023-11-23
2841,Data Scientist,Goldman Sachs,"San Francisco, CA",Lead,Remote,185557.0,"NLP, Git, FastAPI, Computer Vision, Java, GCP, Azure, Deep Learning",2025,3,2025-03-17
2842,Data Scientist,McKinsey,"Seattle, WA",Mid,Remote,94233.0,"scikit-learn, Feature Engineering, Git, Machine Learning, Deep Learning, Data Engineering, Statistics, AWS",2022,2,2022-02-21
2843,Machine Learning Engineer,Apple,"Boston, MA",Entry,Hybrid,113249.0,"TensorFlow, PyTorch, AWS, Linux, GCP, Data Engineering",2022,7,2022-07-19
2844,Machine Learning Engineer,Microsoft,"Seattle, WA",Senior,Remote,,"NLP, Git, MLOps, Data Engineering, Docker, R, TensorFlow, Python",2024,11,2024-11-16
2845,LLM Engineer,Meta,"Ahmedabad, India",Lead,Remote,62340.0,"Machine Learning, Linux, Pandas, PyTorch",2025,11,2025-11-09
2846,Machine Learning Engineer,Amazon,"Chicago, IL",Mid,Remote,115660.0,"Python, Feature Engineering, Machine Learning, Kubernetes, Scala",2024,3,2024-03-08
2847,MLOps Engineer,Google,"Austin, TX",Lead,Remote,171741.0,"Linux, Data Engineering, NLP, MLOps, Tableau, Kubernetes",2023,4,2023-04-22
2848,Data Scientist,Microsoft,"Pune, India",Mid,Hybrid,29015.0,"Pandas, Power BI, Machine Learning, Kubernetes, Statistics",2025,10,2025-10-06
2849,Machine Learning Engineer,Accenture,"New York, NY",Lead,Onsite,192085.0,"Pandas, AWS, PyTorch",2024,11,2024-11-12
2850,Machine Learning Engineer,JPMorgan,"Toronto, Canada",Mid,Remote,124582.0,"FastAPI, Linux, Kubernetes, scikit-learn",2025,6,2025-06-25
2851,Machine Learning Engineer,Wipro,"Ahmedabad, India",Entry,Hybrid,25163.0,"Machine Learning, Spark, Statistics, Computer Vision, SQL, A/B Testing, FastAPI",2025,3,2025-03-12
2852,Machine Learning Engineer,TCS,"Los Angeles, CA",Senior,Onsite,187220.0,"Spark, Java, Statistics, PyTorch",2025,11,2025-11-27
2853,Data Scientist,DeepMind,"Austin, TX",Mid,Hybrid,99926.0,"Docker, Pandas, Scala, SQL, GCP",2023,1,2023-01-17
2854,AI Engineer,Meta,"San Francisco, CA",Mid,Hybrid,133953.0,"TensorFlow, Java, Transformers, SQL",2024,1,2024-01-25
2855,NLP Engineer,Baidu,"Chicago, IL",Mid,Remote,142352.0,"SQL, Transformers, Computer Vision, Tableau, Machine Learning, NLP, Spark",2024,2,2024-02-02
2856,MLOps Engineer,IBM,"Seattle, WA",Mid,Hybrid,111483.0,"NLP, Machine Learning, A/B Testing, PyTorch, Hadoop, MLOps, Linux",2025,1,2025-01-07
2857,Deep Learning Engineer,OpenAI,"Chicago, IL",Lead,Hybrid,194467.0,"Airflow, scikit-learn, R, Git, NLP, Hadoop, Docker",2025,10,2025-10-13
2858,AI Engineer,Baidu,"Boston, MA",Mid,Remote,126889.0,"Statistics, A/B Testing, Power BI",2023,1,2023-01-18
2859,Machine Learning Engineer,Google,"Boston, MA",Senior,Hybrid,194294.0,"Pandas, MLOps, Statistics, Python",2024,10,2024-10-08
2860,NLP Engineer,Microsoft,"San Francisco, CA",Mid,Onsite,127092.0,"A/B Testing, Data Engineering, NumPy, MLOps, Linux",2024,5,2024-05-18
2861,Data Analyst,Amazon,"Hyderabad, India",Mid,Hybrid,21705.0,"Machine Learning, Feature Engineering, Transformers, Scala, MLOps, FastAPI, R",2024,4,2024-04-11
2862,Data Scientist,OpenAI,"Seattle, WA",Senior,Onsite,155747.0,"Spark, Scala, Python, NLP, LLM, Git, AWS",2023,6,2023-06-05
2863,Deep Learning Engineer,Tesla,"Austin, TX",Mid,Hybrid,118704.0,"GCP, AWS, Feature Engineering, Hadoop, Statistics",2025,1,2025-01-03
2864,Machine Learning Engineer,Snowflake,Remote,Senior,Remote,184116.0,"Tableau, R, GCP, Data Engineering, Feature Engineering",2022,10,2022-10-20
2865,Machine Learning Engineer,SpaceX,"Boston, MA",Entry,Remote,100916.0,"scikit-learn, A/B Testing, Data Engineering, Computer Vision, LLM, GCP",2022,1,2022-01-22
2866,Data Scientist,Cohere,"San Francisco, CA",Mid,Onsite,110944.0,"NLP, PyTorch, SQL, Docker, Airflow, Java",2025,8,2025-08-11
2867,AI Engineer,DeepMind,"Toronto, Canada",Entry,Onsite,84765.0,"NLP, Java, Feature Engineering, Machine Learning",2025,7,2025-07-19
2868,LLM Engineer,OpenAI,"Los Angeles, CA",Mid,Hybrid,124656.0,"Machine Learning, Computer Vision, TensorFlow, Power BI, scikit-learn",2024,9,2024-09-23
2869,AI Engineer,Baidu,"San Francisco, CA",Entry,Remote,100298.0,"Kubernetes, Machine Learning, Docker, FastAPI, Git, Statistics",2025,3,2025-03-28
2870,LLM Engineer,Airbnb,"Bengaluru, India",Mid,Remote,44820.0,"Kubernetes, Power BI, Machine Learning, LLM, Data Engineering, GCP, Python, Transformers",2024,2,2024-02-24
2871,Deep Learning Engineer,Cohere,Remote,Mid,Remote,126337.0,"Spark, PyTorch, Tableau, NLP, Scala, Data Engineering",2024,2,2024-02-17
2872,Data Scientist,Stripe,"Ahmedabad, India",Entry,Onsite,24577.0,"Power BI, Scala, NLP, MLOps, NumPy, Docker",2022,1,2022-01-24
2873,Deep Learning Engineer,Google,"Boston, MA",Mid,Remote,102539.0,"PyTorch, Linux, LLM",2025,1,2025-01-15
2874,NLP Engineer,Snowflake,"New York, NY",Mid,Hybrid,115486.0,"Java, scikit-learn, LLM, Docker",2024,4,2024-04-24
2875,Data Scientist,Goldman Sachs,"Hyderabad, India",Senior,Hybrid,41062.0,"NumPy, Computer Vision, A/B Testing, GCP",2025,7,2025-07-21
2876,NLP Engineer,Apple,"Seattle, WA",Senior,Remote,141375.0,"Hadoop, A/B Testing, Machine Learning, Feature Engineering, SQL, FastAPI",2025,4,2025-04-19
2877,Deep Learning Engineer,Microsoft,"Bengaluru, India",Senior,Onsite,43443.0,"R, Feature Engineering, Computer Vision, Tableau, Kubernetes, NLP, Pandas, GCP",2022,11,2022-11-04
2878,AI Engineer,Baidu,"Bengaluru, India",Mid,Onsite,33611.0,"Pandas, Git, PyTorch, TensorFlow",2023,4,2023-04-04
2879,AI Engineer,Nvidia,"Los Angeles, CA",Mid,Hybrid,135075.0,"Data Engineering, Computer Vision, Docker",2025,10,2025-10-23
2880,Deep Learning Engineer,Salesforce,"Boston, MA",Mid,Onsite,133724.0,"FastAPI, Statistics, AWS",2025,8,2025-08-06
2881,LLM Engineer,Snowflake,"San Francisco, CA",Mid,Hybrid,102032.0,"NLP, R, FastAPI, Spark, GCP, Machine Learning, Linux, Deep Learning",2025,8,2025-08-02
2882,Machine Learning Engineer,OpenAI,"Seattle, WA",Entry,Hybrid,71718.0,"Machine Learning, Transformers, Java, LLM",2025,5,2025-05-16
2883,Machine Learning Engineer,Nvidia,"London, UK",Mid,Hybrid,123499.0,"Kubernetes, TensorFlow, Azure, R, LLM, Python, GCP",2025,2,2025-02-11
2884,Deep Learning Engineer,Infosys,"San Francisco, CA",Senior,Remote,184400.0,"Hadoop, Power BI, SQL",2025,8,2025-08-08
2885,Machine Learning Engineer,Microsoft,"Pune, India",Senior,Onsite,31943.0,"Linux, Git, Data Engineering, Azure, GCP, Kubernetes, Docker, Transformers",2022,4,2022-04-24
2886,MLOps Engineer,Meta,Remote,Senior,Hybrid,142696.0,"Tableau, Spark, scikit-learn, Computer Vision, Pandas, Deep Learning",2025,9,2025-09-24
2887,AI Engineer,Google,Remote,Entry,Hybrid,88298.0,"Hadoop, Scala, TensorFlow",2025,8,2025-08-08
2888,Data Scientist,Amazon,"Pune, India",Mid,Hybrid,37629.0,"Git, Statistics, Pandas, Kubernetes, FastAPI, AWS, Machine Learning, Azure",2023,2,2023-02-01
