job_id,job_title,company,location,experience_level,work_type,salary_usd,skills,year,month,posted_date,salary_band
3340,AI Research Scientist,Nvidia,"Boston, MA",Mid,Remote,175041,"Airflow, Azure, Computer Vision, R, Python, NLP, Machine Learning",2025,7,2025-07-05,160K+
3341,Data Scientist,Accenture,"Chicago, IL",Mid,Hybrid,124960,"Airflow, NumPy, Tableau, Statistics, Hadoop, Spark",2022,6,2022-06-08,100-130K
3342,AI Engineer,Meta,"Mumbai, India",Mid,Remote,35475,"scikit-learn, Statistics, NLP, Machine Learning, PyTorch, Transformers, Spark",2024,1,2024-01-18,<70K
3343,MLOps Engineer,JPMorgan,"Bengaluru, India",Lead,Hybrid,45370,"Java, Kubernetes, Python, SQL, Pandas",2023,7,2023-07-11,<70K
3344,Machine Learning Engineer,Palantir,"Austin, TX",Mid,Hybrid,152860,"TensorFlow, Deep Learning, Kubernetes",2025,4,2025-04-03,130-160K
3345,NLP Engineer,Apple,"London, UK",Entry,Remote,79315,"Transformers, Feature Engineering, Java",2025,12,2025-12-26,70-100K
3346,Machine Learning Engineer,Nvidia,"Boston, MA",Senior,Hybrid,203459,"A/B Testing, Data Engineering, GCP, Hadoop",2023,6,2023-06-14,160K+
3347,Data Analyst,Snowflake,Singapore,Entry,Hybrid,57759,"Transformers, Data Engineering, Airflow, Git, Deep Learning",2024,12,2024-12-22,<70K
3348,Data Analyst,Tesla,"Berlin, Germany",Lead,Onsite,153384,"FastAPI, Statistics, Machine Learning",2022,2,2022-02-18,130-160K
3349,Data Scientist,DeepMind,"Amsterdam, Netherlands",Lead,Onsite,193799,"AWS, FastAPI, NumPy, Java, Machine Learning, NLP, MLOps, Transformers",2025,6,2025-06-23,160K+
3350,Computer Vision Engineer,OpenAI,"Boston, MA",Entry,Onsite,92700,"Spark, Tableau, FastAPI",2024,3,2024-03-14,70-100K
3351,Data Scientist,Anthropic,"San Francisco, CA",Senior,Onsite,138025,"AWS, Java, Computer Vision, Data Engineering, Docker, scikit-learn, NLP",2025,4,2025-04-11,130-160K
3352,AI Research Scientist,DeepMind,"London, UK",Mid,Hybrid,138109,"MLOps, Linux, Python, Hadoop, Pandas, Power BI",2022,4,2022-04-26,130-160K
3353,Data Analyst,Adobe,"Mumbai, India",Mid,Remote,24375,"Hadoop, Power BI, TensorFlow",2024,5,2024-05-20,<70K
3354,Machine Learning Engineer,Tesla,"Seattle, WA",Mid,Onsite,134433,"Power BI, PyTorch, Pandas, Transformers",2025,7,2025-07-23,130-160K
3355,AI Engineer,Microsoft,"Boston, MA",Entry,Hybrid,87533,"NLP, Scala, Pandas, Git, Statistics, Spark",2023,8,2023-08-05,70-100K
3356,Data Scientist,HCL Technologies,"New York, NY",Mid,Remote,112910,"Spark, Power BI, Tableau, MLOps, SQL",2025,5,2025-05-22,100-130K
3357,Machine Learning Engineer,Databricks,"New York, NY",Lead,Onsite,209153,"Pandas, PyTorch, A/B Testing",2024,4,2024-04-01,160K+
3358,Computer Vision Engineer,Apple,"New York, NY",Entry,Remote,70174,"Azure, AWS, Kubernetes, Git, Docker",2022,6,2022-06-22,70-100K
3359,AI Engineer,Infosys,"Bengaluru, India",Lead,Hybrid,59964,"Docker, Java, LLM, R, Hadoop, AWS",2024,6,2024-06-24,<70K
3360,Computer Vision Engineer,Airbnb,"New York, NY",Lead,Remote,179133,"Statistics, Azure, Machine Learning, SQL",2024,6,2024-06-03,160K+
3361,AI Product Manager,Adobe,"Austin, TX",Mid,Hybrid,107010,"Scala, Python, scikit-learn, A/B Testing",2023,9,2023-09-08,100-130K
3362,MLOps Engineer,Adobe,"San Francisco, CA",Senior,Hybrid,121063,"Linux, NumPy, Statistics, GCP, Git, Airflow, Transformers",2025,1,2025-01-27,100-130K
3363,AI Engineer,Apple,"Berlin, Germany",Entry,Remote,73961,"Git, Feature Engineering, Python, Data Engineering, NLP, Deep Learning, Spark, PyTorch",2025,11,2025-11-17,70-100K
3364,AI Engineer,Adobe,"London, UK",Entry,Hybrid,78919,"MLOps, TensorFlow, R",2024,11,2024-11-05,70-100K
3365,Machine Learning Engineer,Nvidia,"Toronto, Canada",Lead,Onsite,189570,"Azure, SQL, Airflow, Power BI, A/B Testing",2025,4,2025-04-20,160K+
3366,Machine Learning Engineer,Microsoft,Remote,Mid,Onsite,164420,"Python, A/B Testing, Hadoop, NLP, Deep Learning",2025,11,2025-11-20,160K+
3367,Deep Learning Engineer,Google,"San Francisco, CA",Entry,Remote,92565,"R, AWS, Machine Learning, NumPy, GCP, LLM",2025,5,2025-05-05,70-100K
3368,Computer Vision Engineer,Google,"Bengaluru, India",Lead,Hybrid,58052,"Tableau, A/B Testing, Machine Learning, Python, Hadoop, Pandas",2024,6,2024-06-06,<70K
3369,AI Engineer,Nvidia,"San Francisco, CA",Senior,Remote,174763,"NLP, GCP, Python, Machine Learning",2025,2,2025-02-21,160K+
3370,AI Research Scientist,Amazon,"San Francisco, CA",Entry,Hybrid,105635,"PyTorch, R, Statistics",2022,12,2022-12-13,100-130K
3371,AI Research Scientist,Infosys,"Seattle, WA",Lead,Hybrid,221918,"Statistics, Docker, Hadoop",2022,8,2022-08-05,160K+
3372,Data Scientist,JPMorgan,"Seattle, WA",Senior,Remote,126086,"A/B Testing, Computer Vision, TensorFlow, Git, PyTorch",2025,1,2025-01-14,100-130K
3373,AI Engineer,DeepMind,"Los Angeles, CA",Mid,Hybrid,153221,"Kubernetes, Machine Learning, Power BI, PyTorch, Tableau, A/B Testing, SQL",2022,3,2022-03-26,130-160K
3374,MLOps Engineer,Adobe,"Seattle, WA",Senior,Onsite,184719,"TensorFlow, NLP, Java, Spark, SQL, NumPy, AWS",2025,5,2025-05-15,160K+
3375,MLOps Engineer,Cohere,"Hyderabad, India",Mid,Remote,26547,"Data Engineering, SQL, Spark, Airflow, Feature Engineering",2025,6,2025-06-21,<70K
3376,LLM Engineer,Wipro,"Seattle, WA",Mid,Hybrid,122357,"SQL, Azure, A/B Testing",2024,9,2024-09-23,100-130K
3377,AI Research Scientist,Apple,"New York, NY",Entry,Remote,100507,"Azure, GCP, Power BI, SQL, AWS",2022,8,2022-08-28,100-130K
3378,Machine Learning Engineer,Google,"Austin, TX",Senior,Remote,150500,"Data Engineering, Pandas, GCP, Linux, Statistics",2025,2,2025-02-14,130-160K
3379,Data Scientist,Microsoft,"San Francisco, CA",Mid,Onsite,122194,"GCP, PyTorch, Scala, FastAPI, Airflow, AWS, Power BI, Deep Learning",2022,3,2022-03-13,100-130K
3380,Data Analyst,Cohere,"Berlin, Germany",Mid,Onsite,75563,"Power BI, Python, Linux, Data Engineering, Pandas, TensorFlow, PyTorch, Deep Learning",2025,9,2025-09-01,70-100K
3381,Data Scientist,Infosys,"New York, NY",Mid,Remote,145129,"A/B Testing, MLOps, Deep Learning, PyTorch, Machine Learning, Spark",2023,7,2023-07-17,130-160K
3382,Machine Learning Engineer,Stripe,"Toronto, Canada",Lead,Onsite,236801,"FastAPI, Linux, Spark, Feature Engineering, AWS, Machine Learning",2022,3,2022-03-14,160K+
3383,LLM Engineer,Deloitte,"Boston, MA",Entry,Hybrid,103320,"Airflow, FastAPI, Scala",2024,5,2024-05-14,100-130K
3384,AI Architect,Deloitte,"San Francisco, CA",Mid,Remote,173877,"LLM, Linux, scikit-learn, NLP, Transformers, Spark, Docker",2025,6,2025-06-06,160K+
3385,Data Scientist,Salesforce,"Austin, TX",Senior,Hybrid,166734,"R, A/B Testing, Spark, scikit-learn, FastAPI, Statistics, AWS, TensorFlow",2024,7,2024-07-02,160K+
3386,Data Scientist,Amazon,"Bengaluru, India",Mid,Hybrid,30072,"NLP, Power BI, SQL",2025,6,2025-06-23,<70K
3387,MLOps Engineer,Google,"Boston, MA",Senior,Remote,136931,"NLP, Git, Spark, Machine Learning, Computer Vision, SQL, Transformers, Docker",2024,8,2024-08-05,130-160K
3388,Data Scientist,Databricks,"San Francisco, CA",Entry,Hybrid,83980,"Pandas, Spark, Java, Airflow, Git, Power BI, Feature Engineering, Docker",2022,3,2022-03-25,70-100K
3389,AI Product Manager,Accenture,"Bengaluru, India",Lead,Onsite,59689,"AWS, Java, Deep Learning, Kubernetes, NumPy, Pandas",2025,7,2025-07-02,<70K
3390,MLOps Engineer,HCL Technologies,"New York, NY",Lead,Hybrid,187883,"Pandas, Deep Learning, Scala",2023,4,2023-04-09,160K+
3391,NLP Engineer,Amazon,"Seattle, WA",Mid,Remote,100696,"R, Data Engineering, Hadoop, Docker, Scala, Machine Learning, A/B Testing",2025,5,2025-05-04,100-130K
3392,Deep Learning Engineer,Salesforce,"New York, NY",Senior,Hybrid,157959,"Hadoop, SQL, FastAPI, Statistics, R",2024,10,2024-10-21,130-160K
3393,Data Scientist,OpenAI,"New York, NY",Mid,Hybrid,114177,"AWS, scikit-learn, NLP, Azure, Java, Deep Learning, Tableau",2025,1,2025-01-18,100-130K
3394,Data Scientist,Meta,"Pune, India",Mid,Hybrid,31962,"Spark, NLP, AWS, scikit-learn",2024,3,2024-03-22,<70K
3395,NLP Engineer,McKinsey,Singapore,Mid,Hybrid,153598,"Python, Power BI, NLP, Data Engineering, Feature Engineering",2024,12,2024-12-06,130-160K
3396,AI Research Scientist,Microsoft,"Boston, MA",Senior,Hybrid,153397,"Computer Vision, FastAPI, AWS, Machine Learning, A/B Testing",2024,8,2024-08-04,130-160K
3397,Data Scientist,Infosys,"New York, NY",Mid,Remote,122189,"Feature Engineering, SQL, Transformers, Python, R, A/B Testing, AWS, Airflow",2025,5,2025-05-22,100-130K
3398,Data Scientist,Uber,"San Francisco, CA",Mid,Remote,135785,"Scala, LLM, Computer Vision, R, Tableau, scikit-learn",2023,3,2023-03-15,130-160K
3399,AI Engineer,IBM,"Pune, India",Mid,Hybrid,46499,"AWS, MLOps, Power BI, Scala, Machine Learning, Docker, FastAPI",2025,9,2025-09-18,<70K
3400,Machine Learning Engineer,Tesla,"Bengaluru, India",Lead,Onsite,55200,"NLP, R, Linux, Pandas, LLM",2024,5,2024-05-04,<70K
3401,Machine Learning Engineer,TCS,"Bengaluru, India",Entry,Remote,28524,"Feature Engineering, Spark, Deep Learning, Transformers, R, FastAPI, Statistics, Power BI",2025,4,2025-04-26,<70K
3402,Data Scientist,Meta,Remote,Lead,Remote,191452,"MLOps, Feature Engineering, A/B Testing",2022,8,2022-08-16,160K+
3403,Deep Learning Engineer,Qualcomm,"Austin, TX",Mid,Remote,140009,"Python, NLP, Data Engineering, Docker, MLOps, Hadoop, Statistics",2025,5,2025-05-01,130-160K
3404,Computer Vision Engineer,Google,"New York, NY",Senior,Onsite,164772,"Kubernetes, Scala, TensorFlow, Linux, GCP, MLOps, FastAPI",2022,10,2022-10-25,160K+
3405,AI Engineer,Airbnb,"Seattle, WA",Entry,Hybrid,99180,"FastAPI, Power BI, Transformers, Machine Learning, Scala, Azure",2024,9,2024-09-15,70-100K
3406,Data Analyst,Uber,Singapore,Mid,Onsite,57639,"FastAPI, AWS, TensorFlow, Python, NumPy",2024,1,2024-01-22,<70K
3407,AI Research Scientist,JPMorgan,"Pune, India",Mid,Remote,43620,"Python, scikit-learn, GCP, Feature Engineering",2024,9,2024-09-13,<70K
3408,AI Research Scientist,Wipro,Remote,Senior,Hybrid,186786,"Docker, PyTorch, GCP, Python, Spark, TensorFlow, SQL, Tableau",2022,7,2022-07-19,160K+
3409,Deep Learning Engineer,Baidu,"New York, NY",Senior,Hybrid,170133,"Airflow, Kubernetes, Computer Vision, AWS, MLOps, TensorFlow, A/B Testing, Pandas",2022,10,2022-10-18,160K+
3410,Machine Learning Engineer,Google,"Pune, India",Lead,Hybrid,72266,"Kubernetes, LLM, Docker, FastAPI",2023,9,2023-09-25,70-100K
3411,AI Research Scientist,Apple,"New York, NY",Lead,Remote,205857,"R, Tableau, Transformers, AWS, LLM, TensorFlow, SQL",2024,12,2024-12-08,160K+
3412,Data Analyst,OpenAI,"Berlin, Germany",Mid,Hybrid,78795,"Java, Spark, Power BI, Airflow",2025,11,2025-11-17,70-100K
3413,NLP Engineer,Microsoft,"Boston, MA",Senior,Remote,196627,"R, NumPy, Azure, SQL, Docker",2024,2,2024-02-09,160K+
3414,Deep Learning Engineer,Databricks,"Hyderabad, India",Lead,Onsite,53634,"LLM, Machine Learning, Linux, Spark, Statistics, Kubernetes, Transformers",2025,11,2025-11-02,<70K
3415,Data Scientist,Databricks,Singapore,Senior,Hybrid,137482,"Tableau, scikit-learn, Power BI",2025,2,2025-02-26,130-160K
3416,Machine Learning Engineer,ByteDance,"Mumbai, India",Mid,Remote,36637,"scikit-learn, Scala, LLM, A/B Testing, Tableau",2024,1,2024-01-27,<70K
3417,Machine Learning Engineer,Tesla,"Boston, MA",Mid,Onsite,146638,"Pandas, SQL, R, scikit-learn, Deep Learning, Python",2025,9,2025-09-21,130-160K
3418,MLOps Engineer,OpenAI,"London, UK",Entry,Onsite,87939,"Azure, Transformers, Data Engineering, Docker, MLOps",2024,12,2024-12-25,70-100K
3419,AI Engineer,DeepMind,"Los Angeles, CA",Senior,Hybrid,140884,"Python, Scala, NLP, Kubernetes, Pandas, Transformers",2024,3,2024-03-25,130-160K
3420,Data Scientist,JPMorgan,"Seattle, WA",Mid,Hybrid,107843,"Statistics, A/B Testing, TensorFlow, Python, Machine Learning, AWS, PyTorch, Scala",2025,7,2025-07-21,100-130K
3421,AI Engineer,Microsoft,"Bengaluru, India",Senior,Remote,43286,"A/B Testing, R, Kubernetes, Statistics, Feature Engineering",2024,1,2024-01-22,<70K
3422,LLM Engineer,Apple,"San Francisco, CA",Mid,Remote,138207,"NLP, PyTorch, TensorFlow, Pandas, A/B Testing, FastAPI, Azure",2023,11,2023-11-15,130-160K
3423,Data Scientist,TCS,"San Francisco, CA",Entry,Remote,87451,"TensorFlow, Docker, Kubernetes, GCP",2022,10,2022-10-16,70-100K
3424,AI Research Scientist,Salesforce,"New York, NY",Senior,Hybrid,193233,"AWS, Java, A/B Testing, GCP, Scala, Spark, Feature Engineering",2025,6,2025-06-05,160K+
3425,Data Scientist,Nvidia,"Seattle, WA",Mid,Hybrid,90648,"Linux, Git, Tableau",2025,9,2025-09-16,70-100K
3426,LLM Engineer,Anthropic,"Seattle, WA",Lead,Hybrid,244705,"TensorFlow, PyTorch, AWS, scikit-learn",2024,7,2024-07-21,160K+
3427,Data Scientist,JPMorgan,"New York, NY",Mid,Hybrid,118691,"Power BI, Java, Statistics, Feature Engineering",2022,2,2022-02-23,100-130K
3428,Deep Learning Engineer,OpenAI,"Seattle, WA",Senior,Remote,203841,"A/B Testing, TensorFlow, Linux, scikit-learn",2024,2,2024-02-17,160K+
3429,Machine Learning Engineer,OpenAI,"San Francisco, CA",Mid,Hybrid,140300,"Pandas, Transformers, Tableau, Kubernetes, AWS",2024,2,2024-02-22,130-160K
3430,Data Scientist,Tesla,"Bengaluru, India",Mid,Hybrid,36518,"Feature Engineering, Scala, Deep Learning, TensorFlow, Power BI, Python, Linux",2023,12,2023-12-13,<70K
3431,AI Engineer,HCL Technologies,"Seattle, WA",Senior,Remote,176085,"Python, Scala, scikit-learn, Docker, Data Engineering",2022,5,2022-05-08,160K+
3432,Deep Learning Engineer,Stripe,"Seattle, WA",Mid,Hybrid,158899,"LLM, A/B Testing, Git, Pandas, Power BI, Tableau, Statistics, NLP",2025,7,2025-07-03,130-160K
3433,AI Engineer,Wipro,"Bengaluru, India",Mid,Hybrid,38829,"Git, LLM, Transformers, Power BI, scikit-learn, SQL",2024,4,2024-04-03,<70K
3434,NLP Engineer,Nvidia,"Seattle, WA",Senior,Onsite,156835,"TensorFlow, SQL, Transformers, NLP, scikit-learn, Scala",2023,7,2023-07-01,130-160K
3435,AI Engineer,Infosys,"Los Angeles, CA",Entry,Onsite,119951,"LLM, scikit-learn, NumPy, Tableau, Git, Spark, Azure",2024,6,2024-06-19,100-130K
3436,AI Research Scientist,Microsoft,"New York, NY",Mid,Remote,159362,"Scala, Hadoop, Data Engineering, Linux, NLP, PyTorch",2025,12,2025-12-23,130-160K
3437,Data Scientist,Stripe,"Seattle, WA",Entry,Remote,88928,"Power BI, Transformers, AWS, NLP, Deep Learning, Airflow, R, Pandas",2024,12,2024-12-06,70-100K
3438,Data Scientist,Apple,"Los Angeles, CA",Lead,Onsite,151754,"Feature Engineering, Tableau, Azure, scikit-learn",2023,5,2023-05-20,130-160K
3439,Machine Learning Engineer,Accenture,"New York, NY",Mid,Remote,112607,"NLP, Feature Engineering, Power BI, TensorFlow",2023,12,2023-12-03,100-130K
3440,Machine Learning Engineer,OpenAI,"Pune, India",Senior,Remote,49329,"Tableau, Azure, FastAPI, Python, AWS",2024,12,2024-12-13,<70K
3441,AI Product Manager,Amazon,"Hyderabad, India",Mid,Remote,35383,"AWS, R, TensorFlow, Airflow, Deep Learning, Kubernetes",2023,6,2023-06-24,<70K
3442,Deep Learning Engineer,Microsoft,"Bengaluru, India",Lead,Remote,55192,"NLP, A/B Testing, MLOps, GCP, Git",2025,6,2025-06-02,<70K
3443,Data Scientist,Wipro,"Bengaluru, India",Mid,Remote,32801,"Docker, Hadoop, scikit-learn",2023,8,2023-08-05,<70K
3444,AI Research Scientist,Meta,"Toronto, Canada",Lead,Onsite,266702,"TensorFlow, Airflow, Machine Learning, Computer Vision",2025,10,2025-10-01,160K+
3445,Machine Learning Engineer,OpenAI,"Chicago, IL",Senior,Hybrid,184402,"Kubernetes, GCP, Tableau, SQL, Power BI, Hadoop, A/B Testing, Git",2024,9,2024-09-26,160K+
3446,Computer Vision Engineer,Goldman Sachs,"New York, NY",Mid,Onsite,112631,"Hadoop, Java, NumPy, Statistics, Tableau, TensorFlow",2024,3,2024-03-18,100-130K
3447,Data Scientist,Amazon,Remote,Mid,Hybrid,113658,"TensorFlow, Scala, Pandas, R, AWS, Hadoop",2025,4,2025-04-27,100-130K
3448,AI Research Scientist,Amazon,"Chicago, IL",Mid,Onsite,130090,"Airflow, Git, Python, Statistics",2022,5,2022-05-15,130-160K
3449,Computer Vision Engineer,OpenAI,"San Francisco, CA",Senior,Remote,158992,"Airflow, Pandas, Transformers, Power BI, LLM, Git",2024,12,2024-12-02,130-160K
3450,MLOps Engineer,Apple,"Amsterdam, Netherlands",Lead,Hybrid,175627,"MLOps, Kubernetes, GCP, Deep Learning, Docker, A/B Testing, SQL, Scala",2023,1,2023-01-13,160K+
3451,Data Scientist,Google,"San Francisco, CA",Entry,Hybrid,78431,"A/B Testing, NLP, Hadoop, GCP, Git, Computer Vision, Kubernetes",2024,11,2024-11-26,70-100K
3452,NLP Engineer,JPMorgan,"Ahmedabad, India",Entry,Remote,21332,"Airflow, NLP, MLOps, Docker",2023,9,2023-09-14,<70K
3453,MLOps Engineer,Qualcomm,"Pune, India",Mid,Hybrid,32754,"Statistics, scikit-learn, LLM, MLOps",2023,12,2023-12-20,<70K
3454,Machine Learning Engineer,Meta,"San Francisco, CA",Mid,Remote,124239,"PyTorch, Python, SQL, Scala, NLP, Machine Learning, Spark, Power BI",2025,3,2025-03-18,100-130K
3455,MLOps Engineer,Amazon,"Bengaluru, India",Mid,Hybrid,21570,"NLP, Spark, scikit-learn, Computer Vision, Git, Deep Learning",2024,7,2024-07-04,<70K
3456,MLOps Engineer,IBM,"Boston, MA",Senior,Onsite,189196,"Scala, Tableau, FastAPI, NumPy, Hadoop, Airflow, GCP, Docker",2022,9,2022-09-25,160K+
3457,Data Analyst,JPMorgan,"Berlin, Germany",Mid,Onsite,93618,"Git, Machine Learning, Tableau, Python",2024,1,2024-01-21,70-100K
3458,AI Engineer,Databricks,"Austin, TX",Lead,Remote,193833,"MLOps, R, GCP",2025,12,2025-12-11,160K+
3459,AI Engineer,McKinsey,"New York, NY",Entry,Hybrid,94462,"Linux, AWS, Docker, Statistics",2024,10,2024-10-22,70-100K
3460,LLM Engineer,IBM,"Boston, MA",Mid,Hybrid,119886,"AWS, LLM, GCP, A/B Testing, Power BI, Machine Learning, TensorFlow, MLOps",2024,10,2024-10-06,100-130K
3461,Machine Learning Engineer,Goldman Sachs,"Amsterdam, Netherlands",Senior,Remote,204833,"Deep Learning, GCP, Transformers, Scala, NumPy, A/B Testing, NLP, Kubernetes",2024,1,2024-01-13,160K+
3462,Machine Learning Engineer,Cohere,"Pune, India",Lead,Remote,71224,"NLP, Tableau, LLM",2022,5,2022-05-11,70-100K
3463,Computer Vision Engineer,Amazon,"Ahmedabad, India",Mid,Remote,37226,"SQL, Spark, Java, Data Engineering, Linux, Pandas",2024,1,2024-01-09,<70K
3464,AI Engineer,Amazon,"Mumbai, India",Senior,Remote,52424,"Tableau, Computer Vision, Pandas, Feature Engineering, NLP, Linux",2024,12,2024-12-28,<70K
3465,Data Scientist,Infosys,"Boston, MA",Senior,Hybrid,150296,"Deep Learning, SQL, scikit-learn, Computer Vision, Git, Java, Statistics",2024,5,2024-05-11,130-160K
3466,LLM Engineer,OpenAI,"Austin, TX",Mid,Onsite,117123,"A/B Testing, MLOps, Spark, AWS, GCP",2022,8,2022-08-01,100-130K
3467,LLM Engineer,Tesla,"San Francisco, CA",Mid,Onsite,132606,"LLM, Airflow, Feature Engineering, Docker, Spark, NumPy, Transformers",2025,3,2025-03-24,130-160K
3468,MLOps Engineer,Meta,"Seattle, WA",Mid,Hybrid,120680,"TensorFlow, Git, MLOps, Feature Engineering, Python",2025,6,2025-06-27,100-130K
3469,Machine Learning Engineer,Cohere,"London, UK",Senior,Hybrid,160916,"NLP, Computer Vision, PyTorch, Data Engineering, Git, Linux, AWS, A/B Testing",2025,3,2025-03-21,160K+
3470,Data Scientist,Google,"Boston, MA",Mid,Hybrid,112177,"Java, SQL, Power BI, A/B Testing, Scala, NumPy, Kubernetes, Statistics",2024,8,2024-08-02,100-130K
3471,Data Scientist,Nvidia,"Seattle, WA",Senior,Onsite,145585,"GCP, Docker, SQL, Linux, Transformers",2023,12,2023-12-24,130-160K
3472,Data Scientist,Mistral AI,"Bengaluru, India",Mid,Remote,31942,"Azure, A/B Testing, Machine Learning",2024,12,2024-12-09,<70K
3473,Data Scientist,Microsoft,Remote,Mid,Onsite,115922,"Hadoop, SQL, NumPy, Computer Vision, R, TensorFlow",2025,3,2025-03-06,100-130K
3474,AI Architect,Amazon,"Berlin, Germany",Mid,Hybrid,135098,"Data Engineering, Feature Engineering, PyTorch, Linux, Git",2023,3,2023-03-17,130-160K
3475,AI Engineer,Baidu,"New York, NY",Mid,Hybrid,119271,"Feature Engineering, Scala, Deep Learning",2025,12,2025-12-03,100-130K
3476,Deep Learning Engineer,Microsoft,"Seattle, WA",Senior,Remote,147854,"NumPy, Airflow, LLM",2025,2,2025-02-04,130-160K
3477,Deep Learning Engineer,IBM,"Hyderabad, India",Senior,Remote,54686,"Machine Learning, PyTorch, Data Engineering, Kubernetes, GCP",2025,12,2025-12-27,<70K
3478,NLP Engineer,Samsung,"New York, NY",Entry,Hybrid,67034,"SQL, FastAPI, Statistics, PyTorch",2025,2,2025-02-05,<70K
3479,Machine Learning Engineer,Salesforce,"Bengaluru, India",Mid,Onsite,42458,"SQL, Pandas, NumPy",2025,4,2025-04-03,<70K
3480,AI Engineer,Uber,"Boston, MA",Mid,Remote,152210,"Linux, Data Engineering, Pandas",2024,5,2024-05-04,130-160K
3481,Data Scientist,Amazon,"Amsterdam, Netherlands",Mid,Remote,111022,"Computer Vision, Tableau, MLOps, Feature Engineering, A/B Testing",2022,3,2022-03-03,100-130K
3482,AI Engineer,Meta,"Austin, TX",Entry,Remote,64808,"Deep Learning, Linux, AWS",2025,8,2025-08-28,<70K
3483,Machine Learning Engineer,Amazon,"Austin, TX",Mid,Remote,127424,"NLP, FastAPI, Transformers, Python, R, MLOps",2025,8,2025-08-06,100-130K
3484,Data Analyst,OpenAI,"San Francisco, CA",Senior,Hybrid,104985,"Machine Learning, AWS, Docker, Python, Spark, Scala",2024,1,2024-01-18,100-130K
3485,MLOps Engineer,Apple,"London, UK",Senior,Remote,133390,"Scala, Linux, TensorFlow",2025,7,2025-07-22,130-160K
